sales,prix,date,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_WI
40,1.38,2015-11-19,Thursday,6,11,2015,,,,,0
65,1.38,2015-11-20,Friday,7,11,2015,,,,,0
102,1.38,2015-11-21,Saturday,1,11,2015,,,,,0
84,1.38,2015-11-22,Sunday,2,11,2015,,,,,0
48,1.38,2015-11-23,Monday,3,11,2015,,,,,0
73,1.38,2015-11-24,Tuesday,4,11,2015,,,,,0
143,1.38,2015-11-25,Wednesday,5,11,2015,,,,,0
198,1.38,2015-11-26,Thursday,6,11,2015,Thanksgiving,National,,,0
39,1.38,2015-11-27,Friday,7,11,2015,,,,,0
71,1.38,2015-11-28,Saturday,1,11,2015,,,,,0
70,1.38,2015-11-29,Sunday,2,11,2015,,,,,0
39,1.38,2015-11-30,Monday,3,11,2015,,,,,0
66,1.38,2015-12-01,Tuesday,4,12,2015,,,,,0
81,1.38,2015-12-02,Wednesday,5,12,2015,,,,,1
0,1.38,2015-12-03,Thursday,6,12,2015,,,,,1
0,1.38,2015-12-04,Friday,7,12,2015,,,,,0
0,1.38,2015-12-05,Saturday,1,12,2015,,,,,1
0,1.38,2015-12-06,Sunday,2,12,2015,,,,,1
0,1.38,2015-12-07,Monday,3,12,2015,,,,,0
0,1.38,2015-12-08,Tuesday,4,12,2015,,,,,1
0,1.38,2015-12-09,Wednesday,5,12,2015,,,,,1
0,1.38,2015-12-10,Thursday,6,12,2015,,,,,0
0,1.38,2015-12-11,Friday,7,12,2015,,,,,1
0,1.38,2015-12-12,Saturday,1,12,2015,,,,,1
0,1.38,2015-12-13,Sunday,2,12,2015,,,,,0
0,1.38,2015-12-14,Monday,3,12,2015,Chanukah End,Religious,,,1
0,1.38,2015-12-15,Tuesday,4,12,2015,,,,,1
0,1.38,2015-12-16,Wednesday,5,12,2015,,,,,0
0,1.38,2015-12-17,Thursday,6,12,2015,,,,,0
0,1.38,2015-12-18,Friday,7,12,2015,,,,,0
0,1.38,2015-12-19,Saturday,1,12,2015,,,,,0
0,1.38,2015-12-20,Sunday,2,12,2015,,,,,0
0,1.38,2015-12-21,Monday,3,12,2015,,,,,0
0,1.38,2015-12-22,Tuesday,4,12,2015,,,,,0
0,1.38,2015-12-23,Wednesday,5,12,2015,,,,,0
0,1.38,2015-12-24,Thursday,6,12,2015,,,,,0
0,1.38,2015-12-25,Friday,7,12,2015,Christmas,National,,,0
0,1.38,2015-12-26,Saturday,1,12,2015,,,,,0
0,1.38,2015-12-27,Sunday,2,12,2015,,,,,0
0,1.38,2015-12-28,Monday,3,12,2015,,,,,0
0,1.38,2015-12-29,Tuesday,4,12,2015,,,,,0
0,1.38,2015-12-30,Wednesday,5,12,2015,,,,,0
0,1.38,2015-12-31,Thursday,6,12,2015,,,,,0
0,1.38,2016-01-01,Friday,7,1,2016,NewYear,National,,,0
0,1.38,2016-01-02,Saturday,1,1,2016,,,,,1
0,1.38,2016-01-03,Sunday,2,1,2016,,,,,1
0,1.38,2016-01-04,Monday,3,1,2016,,,,,0
0,1.38,2016-01-05,Tuesday,4,1,2016,,,,,1
0,1.38,2016-01-06,Wednesday,5,1,2016,,,,,1
82,1.38,2016-01-07,Thursday,6,1,2016,OrthodoxChristmas,Religious,,,0
99,1.38,2016-01-08,Friday,7,1,2016,,,,,1
117,1.38,2016-01-09,Saturday,1,1,2016,,,,,1
104,1.38,2016-01-10,Sunday,2,1,2016,,,,,0
81,1.38,2016-01-11,Monday,3,1,2016,,,,,1
52,1.38,2016-01-12,Tuesday,4,1,2016,,,,,1
50,1.38,2016-01-13,Wednesday,5,1,2016,,,,,0
71,1.38,2016-01-14,Thursday,6,1,2016,,,,,1
123,1.38,2016-01-15,Friday,7,1,2016,,,,,1
160,1.38,2016-01-16,Saturday,1,1,2016,,,,,0
96,1.38,2016-01-17,Sunday,2,1,2016,,,,,0
45,1.38,2016-01-18,Monday,3,1,2016,MartinLutherKingDay,National,,,0
72,1.38,2016-01-19,Tuesday,4,1,2016,,,,,0
39,1.38,2016-01-20,Wednesday,5,1,2016,,,,,0
48,1.38,2016-01-21,Thursday,6,1,2016,,,,,0
90,1.38,2016-01-22,Friday,7,1,2016,,,,,0
117,1.38,2016-01-23,Saturday,1,1,2016,,,,,0
113,1.38,2016-01-24,Sunday,2,1,2016,,,,,0
54,1.38,2016-01-25,Monday,3,1,2016,,,,,0
45,1.38,2016-01-26,Tuesday,4,1,2016,,,,,0
50,1.38,2016-01-27,Wednesday,5,1,2016,,,,,0
48,1.38,2016-01-28,Thursday,6,1,2016,,,,,0
122,1.38,2016-01-29,Friday,7,1,2016,,,,,0
101,1.38,2016-01-30,Saturday,1,1,2016,,,,,0
103,1.38,2016-01-31,Sunday,2,1,2016,,,,,0
65,1.38,2016-02-01,Monday,3,2,2016,,,,,0
55,1.38,2016-02-02,Tuesday,4,2,2016,,,,,1
51,1.38,2016-02-03,Wednesday,5,2,2016,,,,,1
76,1.38,2016-02-04,Thursday,6,2,2016,,,,,0
62,1.38,2016-02-05,Friday,7,2,2016,,,,,1
128,1.38,2016-02-06,Saturday,1,2,2016,,,,,1
124,1.38,2016-02-07,Sunday,2,2,2016,SuperBowl,Sporting,,,0
47,1.38,2016-02-08,Monday,3,2,2016,,,,,1
46,1.38,2016-02-09,Tuesday,4,2,2016,,,,,1
61,1.38,2016-02-10,Wednesday,5,2,2016,LentStart,Religious,,,0
54,1.38,2016-02-11,Thursday,6,2,2016,,,,,1
99,1.38,2016-02-12,Friday,7,2,2016,,,,,1
108,1.38,2016-02-13,Saturday,1,2,2016,,,,,0
174,1.38,2016-02-14,Sunday,2,2,2016,ValentinesDay,Cultural,,,1
84,1.38,2016-02-15,Monday,3,2,2016,PresidentsDay,National,,,1
85,1.38,2016-02-16,Tuesday,4,2,2016,,,,,0
68,1.38,2016-02-17,Wednesday,5,2,2016,LentWeek2,Religious,,,0
43,1.38,2016-02-18,Thursday,6,2,2016,,,,,0
116,1.38,2016-02-19,Friday,7,2,2016,,,,,0
160,1.38,2016-02-20,Saturday,1,2,2016,,,,,0
130,1.38,2016-02-21,Sunday,2,2,2016,,,,,0
47,1.38,2016-02-22,Monday,3,2,2016,,,,,0
46,1.38,2016-02-23,Tuesday,4,2,2016,,,,,0
34,1.38,2016-02-24,Wednesday,5,2,2016,,,,,0
65,1.38,2016-02-25,Thursday,6,2,2016,,,,,0
104,1.38,2016-02-26,Friday,7,2,2016,,,,,0
129,1.38,2016-02-27,Saturday,1,2,2016,,,,,0
118,1.38,2016-02-28,Sunday,2,2,2016,,,,,0
63,1.38,2016-02-29,Monday,3,2,2016,,,,,0
51,1.38,2016-03-01,Tuesday,4,3,2016,,,,,0
68,1.38,2016-03-02,Wednesday,5,3,2016,,,,,1
84,1.38,2016-03-03,Thursday,6,3,2016,,,,,1
95,1.38,2016-03-04,Friday,7,3,2016,,,,,0
164,1.38,2016-03-05,Saturday,1,3,2016,,,,,1
86,1.38,2016-03-06,Sunday,2,3,2016,,,,,1
79,1.38,2016-03-07,Monday,3,3,2016,,,,,0
35,1.38,2016-03-08,Tuesday,4,3,2016,,,,,1
43,1.38,2016-03-09,Wednesday,5,3,2016,,,,,1
45,1.38,2016-03-10,Thursday,6,3,2016,,,,,0
80,1.38,2016-03-11,Friday,7,3,2016,,,,,1
153,1.38,2016-03-12,Saturday,1,3,2016,,,,,1
109,1.38,2016-03-13,Sunday,2,3,2016,,,,,0
121,1.38,2016-03-14,Monday,3,3,2016,,,,,1
44,1.38,2016-03-15,Tuesday,4,3,2016,,,,,1
42,1.38,2016-03-16,Wednesday,5,3,2016,,,,,0
60,1.38,2016-03-17,Thursday,6,3,2016,StPatricksDay,Cultural,,,0
83,1.38,2016-03-18,Friday,7,3,2016,,,,,0
109,1.38,2016-03-19,Saturday,1,3,2016,,,,,0
77,1.38,2016-03-20,Sunday,2,3,2016,,,,,0
46,1.38,2016-03-21,Monday,3,3,2016,,,,,0
38,1.38,2016-03-22,Tuesday,4,3,2016,,,,,0
40,1.38,2016-03-23,Wednesday,5,3,2016,,,,,0
63,1.38,2016-03-24,Thursday,6,3,2016,Purim End,Religious,,,0
116,1.38,2016-03-25,Friday,7,3,2016,,,,,0
138,1.38,2016-03-26,Saturday,1,3,2016,,,,,0
154,1.38,2016-03-27,Sunday,2,3,2016,Easter,Cultural,,,0
7,1.38,2016-03-28,Monday,3,3,2016,,,,,0
63,1.38,2016-03-29,Tuesday,4,3,2016,,,,,0
70,1.38,2016-03-30,Wednesday,5,3,2016,,,,,0
64,1.38,2016-03-31,Thursday,6,3,2016,,,,,0
101,1.38,2016-04-01,Friday,7,4,2016,,,,,0
119,1.38,2016-04-02,Saturday,1,4,2016,,,,,1
110,1.38,2016-04-03,Sunday,2,4,2016,,,,,1
71,1.38,2016-04-04,Monday,3,4,2016,,,,,0
46,1.38,2016-04-05,Tuesday,4,4,2016,,,,,1
43,1.38,2016-04-06,Wednesday,5,4,2016,,,,,1
43,1.38,2016-04-07,Thursday,6,4,2016,,,,,0
107,1.38,2016-04-08,Friday,7,4,2016,,,,,1
131,1.38,2016-04-09,Saturday,1,4,2016,,,,,1
108,1.38,2016-04-10,Sunday,2,4,2016,,,,,0
50,1.38,2016-04-11,Monday,3,4,2016,,,,,1
52,1.38,2016-04-12,Tuesday,4,4,2016,,,,,1
52,1.38,2016-04-13,Wednesday,5,4,2016,,,,,0
68,1.38,2016-04-14,Thursday,6,4,2016,,,,,1
102,1.38,2016-04-15,Friday,7,4,2016,,,,,1
146,1.38,2016-04-16,Saturday,1,4,2016,,,,,0
112,1.38,2016-04-17,Sunday,2,4,2016,,,,,0
70,1.38,2016-04-18,Monday,3,4,2016,,,,,0
61,1.38,2016-04-19,Tuesday,4,4,2016,,,,,0
60,1.38,2016-04-20,Wednesday,5,4,2016,,,,,0
70,1.38,2016-04-21,Thursday,6,4,2016,,,,,0
70,1.38,2016-04-22,Friday,7,4,2016,,,,,0
171,1.38,2016-04-23,Saturday,1,4,2016,,,,,0
91,1.38,2016-04-24,Sunday,2,4,2016,,,,,0
56,1.38,2016-04-25,Monday,3,4,2016,,,,,0
49,1.38,2016-04-26,Tuesday,4,4,2016,,,,,0
44,1.38,2016-04-27,Wednesday,5,4,2016,,,,,0
65,1.38,2016-04-28,Thursday,6,4,2016,,,,,0
90,1.38,2016-04-29,Friday,7,4,2016,,,,,0
122,1.38,2016-04-30,Saturday,1,4,2016,Pesach End,Religious,,,0
80,1.38,2016-05-01,Sunday,2,5,2016,OrthodoxEaster,Religious,,,0
107,1.38,2016-05-02,Monday,3,5,2016,,,,,1
50,1.38,2016-05-03,Tuesday,4,5,2016,,,,,1
67,1.38,2016-05-04,Wednesday,5,5,2016,,,,,0
45,1.38,2016-05-05,Thursday,6,5,2016,Cinco De Mayo,Cultural,,,1
0,1.38,2016-05-06,Friday,7,5,2016,,,,,1
140,1.44,2016-05-07,Saturday,1,5,2016,,,,,0
122,1.44,2016-05-08,Sunday,2,5,2016,Mother's day,Cultural,,,1
47,1.44,2016-05-09,Monday,3,5,2016,,,,,1
51,1.44,2016-05-10,Tuesday,4,5,2016,,,,,0
55,1.44,2016-05-11,Wednesday,5,5,2016,,,,,1
56,1.44,2016-05-12,Thursday,6,5,2016,,,,,1
111,1.44,2016-05-13,Friday,7,5,2016,,,,,0
141,1.44,2016-05-14,Saturday,1,5,2016,,,,,1
80,1.44,2016-05-15,Sunday,2,5,2016,,,,,1
47,1.44,2016-05-16,Monday,3,5,2016,,,,,0
31,1.44,2016-05-17,Tuesday,4,5,2016,,,,,0
61,1.44,2016-05-18,Wednesday,5,5,2016,,,,,0
42,1.44,2016-05-19,Thursday,6,5,2016,,,,,0
67,1.44,2016-05-20,Friday,7,5,2016,,,,,0
126,1.44,2016-05-21,Saturday,1,5,2016,,,,,0
114,1.44,2016-05-22,Sunday,2,5,2016,,,,,0
